port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068531391,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068353279,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068367103,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068427647,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068514239,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068390335,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068344767,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068428479,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068342335,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068364991,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068340415,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068345215,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068515263,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068530879,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068428607,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361855,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068354367,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068365119,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068513151,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068427711,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068514943,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068339967,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361279,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068426687,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068348287,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068350207,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068349375,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361599,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068426623,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068345919,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068365951,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068512191,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068345279,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068349183,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068343039,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068347327,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361983,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068346303,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068352127,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068344959,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068529791,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068426431,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068352383,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068514623,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068515199,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068484863,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068456767,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361919,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361535,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068426175,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068355263,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068341055,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068350271,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068427583,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068344255,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068511807,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068342719,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068456831,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068392383,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068363711,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068362367,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068343871,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068428415,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068530239,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068511935,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068354111,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068353215,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068352191,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068340799,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068530751,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068425919,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068428671,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068511999,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068347007,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068345535,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068346047,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068399423,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068392191,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068356863,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068350719,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068392063,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068362175,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068528831,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068342911,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068351039,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068350655,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068351295,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068529983,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068348671,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068529279,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068530367,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068341183,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068362303,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068367039,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068529023,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068427007,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068365055,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068364543,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068363455,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068341567,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068340607,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068528895,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068348479,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068360895,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068346431,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068391999,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068344447,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068348607,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068339775,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068342143,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068427135,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068512575,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068361151,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068366143,,
Al-basra oil terminal,berth,2,"POLYGON ((48.81166667 29.67833333, 48.81152333 29.68039167, 48.81175 29.68056667, 48.8124 29.68018333, 48.81268333 29.67996667, 48.81243333 29.67895, 48.81166667 29.67833333))",635792492068342079,,
