port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701461567,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701452543,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701459519,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701459583,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701459839,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701459775,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701461631,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701452991,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701462335,,
Novorossiysk,berth,1,"POLYGON ((37.83483333 44.7026, 37.83475 44.70261667, 37.834595 44.70285167, 37.83461 44.70294667, 37.83471 44.70300167, 37.83495 44.70306667, 37.83502667 44.70293167, 37.83513333 44.7027, 37.83483333 44.7026))",635807034701460415,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309055,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286463,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283711,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285567,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286591,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284031,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285503,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283775,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286527,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285119,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701294527,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309695,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284479,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284735,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701371775,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701293823,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701294015,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284927,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286079,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283455,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286335,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286783,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308735,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285247,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701293951,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308159,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286719,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701293887,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309887,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285055,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308543,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309823,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284095,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308095,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283391,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308479,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308671,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309119,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701309759,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284671,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285183,,
