port_name,type,number,geometry,H3_int_index_14,H3_int_index_7
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577375,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576783,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562893103,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577487,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576919,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576799,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577383,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577615,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578471,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577271,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578607,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578615,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578271,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578647,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578327,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578255,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577927,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577847,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578583,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576847,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578519,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576879,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577247,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562892919,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578415,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562892839,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578551,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578671,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577607,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576887,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578343,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578423,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578591,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576775,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562892847,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578639,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577799,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578567,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578407,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577767,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562893127,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562892807,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577775,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578631,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409562893175,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577223,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578351,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578071,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577255,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577903,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577831,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573578383,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573576839,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577751,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577351,
Fujayrah harbor,berth,1,"POLYGON ((56.3669 25.18633167, 56.36684667 25.18633333, 56.36682333 25.186345, 56.36671167 25.186405, 56.36669667 25.18644333, 56.36669 25.18648, 56.36670167 25.18652667, 56.36681833 25.18666833, 56.36689 25.18669, 56.36691333 25.186685, 56.36693833 25.18665833, 56.36697 25.186595, 56.36693333 25.18640167, 56.3669 25.18633167))",640701409573577631,
