port_name,type,number,geometry,H3_int_index_13
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082306239
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082222847
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082308735
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082409919
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082239167
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082220223
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082307839
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082230911
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082240959
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082365055
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082227391
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082241279
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082395583
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082238399
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082243839
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082300223
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082226751
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082286271
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082241599
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082291007
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082236543
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082227263
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082230399
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082225279
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082235519
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082245247
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082222783
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082237183
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082246015
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082234559
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082242687
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082306815
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082228287
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082230463
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082235775
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082234687
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082227135
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082300287
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082395199
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082221247
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082410431
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082244799
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082411647
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082230975
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082229695
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082222015
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082286463
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082222399
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082221375
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082300351
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082364159
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082223487
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082234815
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082234495
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082395327
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082411903
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082245567
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082289983
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082240639
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082307199
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082241151
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082237375
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082227647
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082224575
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082395391
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082246527
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082308671
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082222335
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082364991
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082220735
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082221631
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082246399
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082220287
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082226431
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082230655
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082246335
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082238271
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082241727
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082286143
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082240703
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082237311
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082243391
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082288383
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082392319
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082235711
Mongstad,berth,2,"POLYGON ((4.86292167 60.615995, 4.86271167 60.61600667, 4.86166667 60.61666667, 4.86138333 60.61693333, 4.86075 60.61775, 4.86201667 60.6178, 4.8621 60.61773333, 4.86245 60.61733333, 4.86299667 60.61610333, 4.86302167 60.61604333, 4.86292167 60.615995))",635174782082241663
