port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942869311,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942744127,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942865471,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942743103,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942868223,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942868159,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942864639,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942743871,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942869439,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942865599,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942741311,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942741439,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942743999,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942864575,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942741055,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942743167,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942865535,,
Fujayrah harbor,berth,1,"POLYGON ((56.36311667 25.18948333, 56.36291167 25.18959, 56.36306667 25.18983333, 56.3631 25.18986667, 56.36333333 25.19, 56.36331667 25.18953333, 56.36328333 25.18948333, 56.36311667 25.18948333))",636197809942869119,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946208063,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935520639,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522431,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522559,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522623,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935521919,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809945267647,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946206463,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207423,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522367,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207615,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207935,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522495,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207999,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522687,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935520575,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522047,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935520127,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946208191,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935519807,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207359,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207487,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207295,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522175,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935522751,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946206271,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946206399,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809935519871,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946207807,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946206655,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809945267519,,
Fujayrah harbor,berth,2,"POLYGON ((56.36683333 25.18616667, 56.36665 25.186375, 56.366685 25.18656333, 56.36670667 25.18662167, 56.36684667 25.186585, 56.367 25.186495, 56.36701333 25.18645, 56.36701333 25.18643333, 56.36698333 25.18623167, 56.36683333 25.18616667))",636197809946208127,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457740159,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457683199,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457740351,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457741951,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457746751,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457739519,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457745471,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457683135,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457761343,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457739327,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457740415,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457745855,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457742079,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457749887,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457739455,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457760511,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457746495,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457741887,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457739391,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457742207,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457739647,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457745663,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457746815,,
Fujayrah harbor,berth,3,"POLYGON ((56.37 25.20666667, 56.37016667 25.20733333, 56.37023167 25.20744833, 56.37027167 25.20747, 56.37029333 25.20747833, 56.37045 25.20753333, 56.3705 25.20753333, 56.3705 25.20745, 56.37 25.20666667))",636197810457760447,,
